Date,Symbol,Open,High,Low,Close,Volume,Value
2015-02-08,nepse,986.02,986.02,986.02,986.02,572024,
2015-02-09,nepse,980.7,980.7,980.7,980.7,693704,
2015-02-10,nepse,980.54,980.54,980.54,980.54,543424,
2015-02-11,nepse,981.01,981.01,981.01,981.01,565285,
2015-02-12,nepse,984.51,984.51,984.51,984.51,1033874,
2015-02-15,nepse,989.87,989.87,989.87,989.87,703400,
2015-02-16,nepse,987.05,987.05,987.05,987.05,824505,
2015-02-18,nepse,982.65,982.65,982.65,982.65,682164,
2015-02-22,nepse,971.47,971.47,971.47,971.47,587947,
2015-02-23,nepse,973.95,973.95,973.95,973.95,673398,
2015-02-24,nepse,970.77,970.77,970.77,970.77,479399,
2015-02-25,nepse,970.62,970.62,970.62,970.62,463217,
2015-02-26,nepse,979.27,979.27,979.27,979.27,645501,
2015-03-01,nepse,975.67,975.67,975.67,975.67,562014,
2015-03-02,nepse,984.85,984.85,984.85,984.85,778239,
2015-03-03,nepse,981.42,981.42,981.42,981.42,710554,
2015-03-04,nepse,983.49,983.49,983.49,983.49,607027,
2015-03-09,nepse,988.77,988.77,988.77,988.77,828324,
2015-03-10,nepse,984.43,984.43,984.43,984.43,700482,
2015-03-11,nepse,984.06,984.06,984.06,984.06,697908,
2015-03-12,nepse,978.44,978.44,978.44,978.44,570330,
2015-03-15,nepse,970.68,970.68,970.68,970.68,294565,
2015-03-16,nepse,959.14,959.14,959.14,959.14,453475,
2015-03-17,nepse,963.46,963.46,963.46,963.46,337163,
2015-03-18,nepse,964.24,964.24,964.24,964.24,545754,
2015-03-19,nepse,967.62,967.62,967.62,967.62,542241,
2015-03-22,nepse,964.12,964.12,964.12,964.12,513612,
2015-03-23,nepse,956.59,956.59,956.59,956.59,394335,
2015-03-24,nepse,953.84,953.84,953.84,953.84,620055,
2015-03-25,nepse,951.29,951.29,951.29,951.29,381169,
2015-03-26,nepse,942.4,942.4,942.4,942.4,526859,
2015-03-29,nepse,942.3,942.3,942.3,942.3,261620,
2015-03-30,nepse,939.1,939.1,939.1,939.1,277283,
2015-03-31,nepse,945.74,945.74,945.74,945.74,541868,
2015-04-01,nepse,939.54,939.54,939.54,939.54,383837,
2015-04-02,nepse,940.09,940.09,940.09,940.09,394558,
2015-04-05,nepse,934.25,934.25,934.25,934.25,589125,
2015-04-06,nepse,938.12,938.12,938.12,938.12,575549,
2015-04-07,nepse,935.53,935.53,935.53,935.53,312115,
2015-04-08,nepse,942.15,942.15,942.15,942.15,505397,
